STRUCTURE[;],STRUCTURE_ID,ACTION,COUNTRY,INDICATOR,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE,PRECISION,DECIMALS_DISPLAYED,GFS_STO,SECTOR,TRANSFORMATION,UNIT,DERIVATION_TYPE,OVERLAP
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,AUS,GPB_S13_POGDP_PT,A,1997,1.22037768901487,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,AUS,GPB_S13_POGDP_PT,A,1998,1.14241801286349,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,AUS,GPB_S13_POGDP_PT,A,1999,1.64623521726281,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,AUS,GPB_S13_POGDP_PT,A,2000,1.92623529120826,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,AUS,GPB_S13_POGDP_PT,A,2001,0.687210895715062,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,AUS,GPB_S13_POGDP_PT,A,2002,0.851129641653842,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,AUS,GPB_S13_POGDP_PT,A,2003,1.34282998890611,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,AUS,GPB_S13_POGDP_PT,A,2004,1.31232612643236,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,AUS,GPB_S13_POGDP_PT,A,2005,1.56355980543657,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,AUS,GPB_S13_POGDP_PT,A,2006,1.46689885754013,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,AUS,GPB_S13_POGDP_PT,A,2007,1.28273926416918,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,AUS,GPB_S13_POGDP_PT,A,2008,-1.13189127756471,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,AUS,GPB_S13_POGDP_PT,A,2009,-4.52463537338698,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,AUS,GPB_S13_POGDP_PT,A,2010,-4.88111797910092,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,AUS,GPB_S13_POGDP_PT,A,2011,-4.08422779045763,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,AUS,GPB_S13_POGDP_PT,A,2012,-2.86600904694397,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,AUS,GPB_S13_POGDP_PT,A,2013,-2.07349972729265,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,AUS,GPB_S13_POGDP_PT,A,2014,-2.07907498635367,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,AUS,GPB_S13_POGDP_PT,A,2015,-1.87004272013311,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,AUS,GPB_S13_POGDP_PT,A,2016,-1.52165985116861,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,AUS,GPB_S13_POGDP_PT,A,2017,-0.848021283671433,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,AUS,GPB_S13_POGDP_PT,A,2018,-0.412724674421048,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,AUS,GPB_S13_POGDP_PT,A,2019,-3.58670722628777,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,AUS,GPB_S13_POGDP_PT,A,2020,-7.82971097469281,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,AUS,GPB_S13_POGDP_PT,A,2021,-5.52096698475137,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,AUS,GPB_S13_POGDP_PT,A,2022,-1.46574609200833,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,AUS,GPB_S13_POGDP_PT,A,2023,-0.535945003964593,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,AUS,GPB_S13_POGDP_PT,A,2024,-1.3665952620285,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,AUS,GPB_S13_POGDP_PT,A,2025,-1.71310211661194,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,AUS,GPB_S13_POGDP_PT,A,2026,-1.30771946226189,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,AUS,GPB_S13_POGDP_PT,A,2027,-0.954067276918833,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,AUS,GPB_S13_POGDP_PT,A,2028,-0.843590490570393,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,AUS,GPB_S13_POGDP_PT,A,2029,-0.702574763688079,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,AUS,GPB_S13_POGDP_PT,A,2030,-0.641365692418405,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,1991,43.0781748514121,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,1992,43.3078242181628,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,1993,42.5426049847598,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,1994,42.0763612855,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,1995,42.2449649539874,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,1996,42.8109379252274,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,1997,43.5020056763176,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,1998,43.5487609351144,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,1999,43.4289388021156,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,2000,43.1973173512369,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,2001,41.6316381298038,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,2002,40.1599572419732,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,2003,40.1487311784766,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,2004,39.9023456070122,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,2005,40.0737202709642,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,2006,40.4883990688252,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,2007,40.3387039421016,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,2008,38.9598084778832,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,2009,39.5393977346637,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,2010,38.3263867547634,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,2011,38.2665102648553,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,2012,38.4016865139632,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,2013,38.466035167883,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,2014,38.5453792624986,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,2015,39.9565724379673,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,2016,40.3000688706934,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,2017,40.3429626920161,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,2018,41.0222416048844,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,2019,40.5723552805781,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,2020,41.4132771184498,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,2021,42.4135328324036,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,2022,41.1893270289799,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,2023,42.1675227775486,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,2024,42.701342882605,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,2025,42.4472581739523,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,2026,42.0979355747212,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,2027,41.9270598498112,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,2028,41.8527405788497,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,2029,41.7344250062283,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G1_S13_POGDP_PT,A,2030,41.7157837462131,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,1991,81.6581715170005,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,1992,88.2299884749651,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,1993,94.7302476316434,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,1994,97.4804664811382,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,1995,100.084172958595,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,1996,100.243884284641,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,1997,95.2724919122398,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,1998,93.2901882732194,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,1999,88.9656691407215,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,2000,80.436608499816,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,2001,81.4620333181016,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,2002,79.6040693846162,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,2003,75.9117973583519,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,2004,71.8893998866538,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,2005,70.6404096821165,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,2006,69.9198318326023,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,2007,67.1813526480023,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,2008,70.3553502900652,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,2009,81.8041231208642,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,2010,83.9762119698832,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,2011,84.2862964843977,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,2012,87.1509483630974,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,2013,87.6050796768243,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,2014,85.5405138508335,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,2015,92.0288518976448,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,2016,92.3968235552583,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,2017,90.9422458039438,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,2018,90.7761190691849,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,2019,90.2101650138769,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,2020,118.065576324899,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,2021,112.617309286392,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,2022,104.207384231166,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,2023,107.710724280032,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,2024,111.302177554221,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,2025,113.936652558649,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,2026,112.951059298137,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,2027,111.799285381922,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,2028,110.699059887621,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,2029,109.732167115706,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63G_S13_POGDP_PT,A,2030,107.891855535125,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,1991,50.3028757162216,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,1992,56.7182045443157,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,1993,62.0958533513066,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,1994,66.1558741975726,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,1995,66.6825392817161,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,1996,65.8782974388079,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,1997,61.5235421633077,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,1998,57.4637339083173,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,1999,50.5085189701238,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,2000,42.0112271273725,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,2001,40.2893556642258,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,2002,38.9439839690909,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,2003,35.4323222131633,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,2004,34.6190962102399,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,2005,29.3147813363909,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,2006,24.9794200737136,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,2007,22.1074109076665,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,2008,22.7330524712424,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,2009,26.7497553034555,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,2010,28.2251171634911,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,2011,28.8516811409741,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,2012,28.5363788658172,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,2013,26.6826547761673,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,2014,21.6914849781793,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,2015,18.5352894157626,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,2016,18.010352820366,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,2017,12.6838176041662,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,2018,11.7334138459302,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,2019,8.68625578815014,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,2020,16.2818556135548,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,2021,14.1704964630742,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,2022,13.6195079517633,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,2023,14.441357824808,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,2024,12.4873956253625,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,2025,13.2757871057447,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,2026,14.0899662453407,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,2027,14.7496644754827,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,2028,15.4584795356233,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,2029,15.7607479179119,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,G63N_S13_POGDP_PT,A,2030,15.8719616146545,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,GNLB_S13_POGDP_PT,A,1991,-8.35939826696097,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,GNLB_S13_POGDP_PT,A,1992,-9.19914926312156,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,GNLB_S13_POGDP_PT,A,1993,-8.93476494470823,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,GNLB_S13_POGDP_PT,A,1994,-6.9359775345593,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,GNLB_S13_POGDP_PT,A,1995,-5.48964011250317,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,GNLB_S13_POGDP_PT,A,1996,-3.05256596040631,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,GNLB_S13_POGDP_PT,A,1997,0.0387021653365324,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,GNLB_S13_POGDP_PT,A,1998,0.142682776423957,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,GNLB_S13_POGDP_PT,A,1999,1.65557624708932,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,GNLB_S13_POGDP_PT,A,2000,2.63970396113812,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,GNLB_S13_POGDP_PT,A,2001,0.529468967089921,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,GNLB_S13_POGDP_PT,A,2002,-0.233895789038062,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,CAN,GNLB_S13_POGDP_PT,A,2003,-0.126957864812588,0,,,,,,,M,OL
